199.212.69.169 - - [29/Oct/2019:16:09:35 -0400] "GET /admin/jsi18n/ HTTP/1.1" 200 3223 "http://206.12.88.44/admin/auth/user/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:35 -0400] "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 363 "http://206.12.88.44/admin/auth/user/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:35 -0400] "GET /static/admin/js/core.js HTTP/1.1" 200 7099 "http://206.12.88.44/admin/auth/user/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:35 -0400] "GET /static/admin/js/actions.js HTTP/1.1" 200 6766 "http://206.12.88.44/admin/auth/user/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:35 -0400] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 6918 "http://206.12.88.44/admin/auth/user/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:35 -0400] "GET /static/admin/js/urlify.js HTTP/1.1" 200 8941 "http://206.12.88.44/admin/auth/user/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:35 -0400] "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1530 "http://206.12.88.44/admin/auth/user/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:35 -0400] "GET /static/admin/img/search.svg HTTP/1.1" 200 458 "http://206.12.88.44/admin/auth/user/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:35 -0400] "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436 "http://206.12.88.44/admin/auth/user/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:35 -0400] "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 271817 "http://206.12.88.44/admin/auth/user/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
